hashed_project_id,run_id,product_id,platform_id,title,category,categories_flat,category_deepest_level,deepest_category_id,segment_name,initial_taxonomy_name,initial_taxonomy_definition,refined_taxonomy_name,refined_taxonomy_definition,taxonomy_stage
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,156,B08R9S8TDT,"Suraielec Wireless Remote Light Switch, No Wiring, No WiFi, 100ft RF Range, Pre-Programmed, Expandable Wireless Wall Switch and Receiver Kit, Remote Control Light Fixture for Lamp, Ceiling Light, Fan",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Wireless Remote Switches,Wireless Remote Switches,"Battery-operated wireless switches with remote receivers requiring no hardwiring, e.g. RF remote switches, no-wiring wireless switches, remote control switch kits",Wireless Remote Switches,"Battery-operated wireless switches with remote receivers requiring no hardwiring, e.g. RF remote switches, no-wiring wireless switches, remote control switch kits",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,107,B0DCZCVRL8,"Amico 30 Pack Single Pole Light Switch with Wall Plate, UL Listed, 15A 120/277V, On/Off Rocker Paddle Interrupter Wall Switch, Grounding Screw, Residential Grade, Suitable for Home and Business, White",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,100,B01MRXOXWB,"BESTTEN 10 Pack Single Pole Decorator Light Switch with Wallplate, 15A 120/277V, Rocker Paddle Wall Switch, On/Off Interrupter for LED and Other Lamps, UL Listed, White Single Pole white 10",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,114,B09CKT5B9C,"AIDA 20 Pack Light Switch Single Pole Light Switch Square Rocker Switch Decora Switches White, 15 Amp Self-grounding Electrical Light Switches, Residential Grade, UL Listed Glossy White Without Wall Plate Glossy White 20",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,1480,B0C3VF8VJF,"ELEGRP Matte Black Single Pole Decorator Light Switch, 15Amp, 120-277V, Decorative Paddle Rocker Switch Replacement, On/Off Wall Switch, Self-Grounding, Residential/Commercial Grade, UL/CUL (5 Pack) Without Wall Plate Matte Black 5",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,179,B0892HCXGS,"Greencycle Single Pole Single Rocker Light Switch,Paddle Light Switch 15 Amp,Sp Decora Switches White,120V-277V AC,On/Off Wall Switches, Residential/Commercial Grade,Home & Office,UL/CUL,2 Pack Single Pole 2",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,121,B08KDGBKNC,"CML Single Pole Decorator Light Switch, 20 Pack Rocker Paddle Wall Switch, 15A 120/277V, On/Off Interrupter, UL Listed, White Single Pole Gloss White",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,955,B094JKPTVM,"ENERLITES Decorator Paddle Light Switch with Wall Plates, Wall Decor Switch, Single Pole, 3 Wire, Grounding Screw, Residential Grade, 15A 120V/277V, UL Listed, White Wall Plate Included White 1",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,105,B0BVFMFSQV,"ThunderWay Single Pole Decorator Wall Light Switch with Wall Plate, 15A 120V/277V, On/Off Paddle Switch, Residential Grade - UL Listed, White (10) Wall Plate Included Gloss White 10",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,1567,B0BHNZRL9X,"LIDER Minimalist Design Matte Finish Lighted Decorator Switch with Screwless Wall Plate, Frameless Paddle Light Switch with Locator Light, Single Pole, Grounding Screw, 15A 125V, UL Listed, Gold Single Pole (Wall Plate Included) Gold 1",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Single Pole Decorator Switches,Single Pole Decorator Switches,"Single pole rocker or paddle style light switches for basic on/off control, e.g. decorator paddle switches, rocker switches, single pole wall switches",Illuminated Switches,"Light switches with built-in LED indicators or night lights, e.g. lighted decorator switches, switches with locator lights, illuminated paddle switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,1917,B09698KJH6,"Zooz 800 Series Z-Wave Long Range On/Off Switch ZEN71 800LR, White | Direct 3-Way (No Add-On Switch Needed) | Z-Wave Hub Required 800LR On Off Switch ZEN71",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Smart Hub Switches,Smart Hub Switches,"Smart switches requiring separate hubs for connectivity and automation, e.g. Zigbee switches, Z-Wave switches, hub-dependent smart switches",Smart Hub Switches,"Smart switches requiring separate hubs for connectivity and automation, e.g. Zigbee switches, Z-Wave switches, hub-dependent smart switches",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,152,B0814R5PSX,"Thinkbee Wireless Lights Switch Kit, No Wiring Mini Remote Switch, No WiFi Needed, Outdoor 1969ft Indoor 328ft Remote Control Lighting Fixture for Led Light, Ceiling Lights and Lamps, Waterproof 1 Mini Switch",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Wireless Remote Switches,Wireless Remote Switches,"Battery-operated wireless switches with remote receivers requiring no hardwiring, e.g. RF remote switches, no-wiring wireless switches, remote control switch kits",Wireless Remote Switches,"Battery-operated wireless switches with remote receivers requiring no hardwiring, e.g. RF remote switches, no-wiring wireless switches, remote control switch kits",extraction
4f8b6d818aae68802dbe3920eb31ca7c41f76692,RUN_20250718T172122Z_e2bf,1468,B0CRKY6XC7,"SURAIELEC Wireless Light Switch and Receiver Kit, Decorator Rocker Wall Switch, 15 AMP, 100FT RF Range, No Wiring No WiFi, Remote Control for Lighting, Neutral Wire Required (Upgrade Antenna Model)",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Wireless Remote Switches,Wireless Remote Switches,"Battery-operated wireless switches with remote receivers requiring no hardwiring, e.g. RF remote switches, no-wiring wireless switches, remote control switch kits",Wireless Remote Switches,"Battery-operated wireless switches with remote receivers requiring no hardwiring, e.g. RF remote switches, no-wiring wireless switches, remote control switch kits",extraction
77a82ea560e5222513b0388fb61837acff9e07b1,RUN_20250718T172339Z_59d3,128,B0000CGKLR,"The Original Home Automation Sound Activated Device, On/Off Light Switch, Clap Detection, As Seen On TV 8 Inch Original Clapper",Light Switches,Home & Kitchen > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,Sound Activated Switches,Sound Activated Switches,"Light switches that respond to audio signals or sound commands for hands-free operation, e.g. clap-activated switches, voice-controlled switches, sound detection switches",Sound Activated Switches,"Light switches that respond to audio signals or sound commands for hands-free operation, e.g. clap-activated switches, voice-controlled switches, sound detection switches",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1893,B08GFGB8ZL,"BESTTEN Dimmer Light Switch, 3 Way or Single Pole LED Slide Dimmer Switch, Compatible with LED Dimmable Lamp, CFL, Incandescent, Halogen Bulb, Screwless Wallplate Included, White 1",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,16,B07GNXMVFP,"BESTTEN 6 Pack Dimmer Light Switch, LED Dimmer Switch, Single-Pole or 3-Way, for Dimmable LED, Halogen and Incandescent Bulbs, 120V, Wall Plate Included, UL Listed, White Standard White 6",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,196,B09V7HG417,"ELEGRP Digital Rotating Dimmer Switch for Dimmable LED, CFL and Incandescent Light Lamp Bulbs, Single Pole / 3-Way Rotary Dimmer Switch, Wall Plate Included, UL Listed (1 Pack, Matte White)",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Rotary Dimmer Switches,Rotary Dimmer Switches,"Wall-mounted dimmer switches with rotating knobs or dials for brightness control, e.g. rotary dimmers, dial dimmers, knob dimmers",Rotary Dimmer Switches,"Wall-mounted dimmer switches with rotating knobs or dials for brightness control, e.g. rotary dimmers, dial dimmers, knob dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,851,B0B3QSF8F4,"DEWENWILS Outdoor Dimmer for String Lights, Remote Dimmer Switch, Weatherproof Dimmer Plug, 100FT Range, Compatible with Dimmable LED/Tungsten Bulbs, FCC Certified",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Plug-in Dimmer Controllers,Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1895,B092HX9435,weideer 2Pcs DC12V-24V LED Strip Lights Dimmer Switch PWM Rotary Dimmer Controller Inline Dimmer Switch for LED String Lights Christmas Lights Black K-018-BK,Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,LED Strip Dimmer Controllers,LED Strip Dimmer Controllers,"Inline dimmer controllers specifically designed for LED strip lighting with PWM control, e.g. strip light dimmers, PWM controllers, LED tape dimmers",LED Strip Dimmer Controllers,"Inline dimmer controllers specifically designed for LED strip lighting with PWM control, e.g. strip light dimmers, PWM controllers, LED tape dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1590,B0F7X8PY2Z,"2 PCS RK-WH Rotary Dimmer Knob Replacement for Rotary Dimmer Switch,Fan Control,White White 2",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,OUT_OF_SCOPE,OUT_OF_SCOPE,"Products that are replacement parts or accessories rather than complete dimmer switches, e.g. replacement knobs, control knobs",OUT_OF_SCOPE,"Products that are replacement parts or accessories rather than complete dimmer switches, e.g. replacement knobs, control knobs",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1560,B07CP2W7NK,"Maxxima Dimmer Electrical Light Switch - Featuring Blue Indicator Light, LED Compatible, 3-Way/Single Pole Use, 600 Watt Max, Dimmable Lamp and Lighting Control, Wall Plate Included - White Single Pack White",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Rotary Dimmer Switches,Rotary Dimmer Switches,"Wall-mounted dimmer switches with rotating knobs or dials for brightness control, e.g. rotary dimmers, dial dimmers, knob dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1500,B0CTZR6D7J,"ELEGRP Digital Toggle Dimmer Switch for Dimmable LED, CFL and Incandescent Light Bulbs, Single Pole or 3-Way Toggle LED Dimmer Light Switch, Wall Plate Included, UL Listed, 1 Pack, White Single Pole / 3 Way White 1",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Toggle Dimmer Switches,Toggle Dimmer Switches,"Wall-mounted dimmer switches with toggle-style controls for on/off and dimming functions, e.g. toggle dimmers, rocker dimmers",Toggle Dimmer Switches,"Wall-mounted dimmer switches with toggle-style controls for on/off and dimming functions, e.g. toggle dimmers, rocker dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1521,B087R8TLS7,"DEWENWILS 2 Pack Touch Dimmer Switch, Touch Pad Control with 3 Levels of Dimming, Dimmable LED/CFL Lights, and Incandescent Bulbs, Extension Cord, ETL Listed, Black Black 2 Pack",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Touch Dimmer Switches,Touch Dimmer Switches,"Wall-mounted dimmer switches activated by touch controls with preset dimming levels, e.g. touch pad dimmers, capacitive touch switches",Touch Dimmer Switches,"Wall-mounted dimmer switches activated by touch controls with preset dimming levels, e.g. touch pad dimmers, capacitive touch switches",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1497,B09BCBL2C2,"TOPGREENER Kalide Dual Load Dimmer Light Switch, Double LED Dimmer Switch, Full Range Dimming, Single Pole, 120VAC, 60Hz, 200W LED/CFL, Neutral Wire Not Required, TGDDS-W, White White 1 Pack",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Dual Load Dimmer Switches,Dual Load Dimmer Switches,"Wall-mounted dimmer switches capable of controlling two separate lighting circuits simultaneously, e.g. double dimmers, dual circuit dimmers",Dual Load Dimmer Switches,"Wall-mounted dimmer switches capable of controlling two separate lighting circuits simultaneously, e.g. double dimmers, dual circuit dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,282,B07PJTLB7Z,"TREATLIFE Smart Dimmer Switch 4 Pack, Smart Switch Works with Alexa and Google Home, 2.4GHz WiFi Dimmer Light Switch for LED, CFL, Incandescent Bulbs, Neutral Wire Required, Single Pole",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Smart Dimmer Switches,Smart Dimmer Switches,"WiFi-enabled wall-mounted dimmer switches controllable via smartphone apps and voice assistants, e.g. WiFi dimmers, app-controlled dimmers",Smart Dimmer Switches,"WiFi-enabled wall-mounted dimmer switches controllable via smartphone apps and voice assistants, e.g. WiFi dimmers, app-controlled dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1484,B07MHJFRVZ,"ENERLITES 3 Speed Ceiling Fan Control and LED Dimmer Light Switch, 2.5A Single Pole Light Fan Switch, 300W Incandescent Load, No Neutral Wire Required, 17001-F3-W, White 1 PACK White",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Fan Control Dimmer Switches,Fan Control Dimmer Switches,"Wall-mounted switches combining ceiling fan speed control with light dimming functionality, e.g. fan light dimmers, combination fan controls",Fan Control Dimmer Switches,"Wall-mounted switches combining ceiling fan speed control with light dimming functionality, e.g. fan light dimmers, combination fan controls",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1530,B0D17QKMLK,"TREATLIFE 2 in 1 Dimmer Plug with Remote, No Smart Features, Wireless Remote Control Outlet, Up to 100FT Range, Plug-in Dimmer Switch for Dimmable Bulbs, String Lights, Max Power 300W",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Plug-in Dimmer Controllers,Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,285,B0D12VMWW2,"AIDA Toggle Slide Dimmer Switch for Dimmable LED Light/CFL/Incandescent 600 Watt max, Single-Pole or 3-Way, Rocker On/Off Wall Switch with Dimmer Slider, Wall Plate NOT Included, UL Listed, 1 Pack Without Wall Plate 1",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,2,B099RJ2HRN,"ELEGRP Digital Dimmer Light Switch for 300W Dimmable LED/CFL Lights and 600W Incandescent/Halogen, Single Pole/3-Way LED Slide Dimmer, Wall Plate Included, UL Listed, 6 Pack, Matte White Single-Pole / 3-Way White 6",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,6,B07S29S7QD,"BESTTEN 2 Pack Dimmer Light Switch, Universal Lighting Control, Single Pole or 3 Way, Compatible with LED Dimmable Lamp, CFL, Incandescent, Halogen Bulb, Decorator Wallplate Included, UL Listed, White Standard White 2",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,42,B08XH6HRTZ,"Simple Dimmer by Deako, Slide Switch, 3-Way/4-Way/Single Pole, Neutral Wire Required, White",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,4,B094XXG14N,"ELEGRP Digital Dimmer Light Switch for 300W Dimmable LED/CFL Lights and 600W Incandescent/Halogen, Single Pole/3-Way LED Slide Dimmer Light Switch, Wall Plate Included, UL Listed, 10 Pack, Matte White Single-Pole / 3-Way White 10",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,19,B0771BC2YH,"Cloudy Bay in Wall Dimmer Switch for LED Light/CFL/Incandescent,3-Way Single Pole Dimmable Slide,600 Watt max,Cover Plate Included 1-Pack",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Slide Dimmer Switches,Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",Slide Dimmer Switches,"Wall-mounted dimmer switches with sliding controls for adjusting brightness levels, e.g. slide dimmers, slider controls, paddle dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,89,B0CHMQW45X,"TREATLIFE Dimmer Plug with 100FT Wireless Remote Control, IP44 Weather Resistance, Outdoor Dimmer for String Lights, Lamps, Patio Lights, Max Power 400W",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Plug-in Dimmer Controllers,Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1889,B07YBCGPFK,"Brightech Smart Dimmer Plug for LED Outdoor String Lights, Comes with Remote Control, Works Up to Max Power 150W, Waterproof Commercial Grade Dimmer for Dimmable String Lights",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,Plug-in Dimmer Controllers,Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",Plug-in Dimmer Controllers,"Portable dimmer devices that plug into outlets with remote control capability for lamps and string lights, e.g. outlet dimmers, plug dimmers, wireless dimmer plugs",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1592,B08JPVZD4C,BTF-LIGHTING Mini RF Dimmer Controller 14 Keys for FCOB 3014 5630 5730 3528 Strip Lights DC5V/DC12V/DC24V Brightness Mode Effect Mode Wireless LED Dimmer Controller(Single Color) RF14keys,Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,LED Strip Dimmer Controllers,LED Strip Dimmer Controllers,"Inline dimmer controllers specifically designed for LED strip lighting with PWM control, e.g. strip light dimmers, PWM controllers, LED tape dimmers",LED Strip Dimmer Controllers,"Inline dimmer controllers specifically designed for LED strip lighting with PWM control, e.g. strip light dimmers, PWM controllers, LED tape dimmers",extraction
5ac3d66fb44994192ccabc5584ed849b88dabce5,RUN_20250718T172042Z_2941,1605,B07HN1BJWK,"SUPERNIGHT LED Light Strip Dimmer, DC12V-24V 30A PWM Dimming Controller for Dimmer Knob Adjust Brightness ON/Off Switch with Aluminum Housing",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,LED Strip Dimmer Controllers,LED Strip Dimmer Controllers,"Inline dimmer controllers specifically designed for LED strip lighting with PWM control, e.g. strip light dimmers, PWM controllers, LED tape dimmers",LED Strip Dimmer Controllers,"Inline dimmer controllers specifically designed for LED strip lighting with PWM control, e.g. strip light dimmers, PWM controllers, LED tape dimmers",extraction
