hashed_project_id,run_id,product_id,platform_id,title,category,categories_flat,category_deepest_level,deepest_category_id,segment_name,initial_taxonomy_name,initial_taxonomy_definition,refined_taxonomy_name,refined_taxonomy_definition,taxonomy_stage
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,89,B0CHMQW45X,"TREATLIFE Dimmer Plug with 100FT Wireless Remote Control, IP44 Weather Resistance, Outdoor Dimmer for String Lights, Lamps, Patio Lights, Max Power 400W",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,229,B087T6N3RZ,"2 Pack Illuminated Light Switch,Paddle Rocker Wall Switch with LED Night Light, Automatic On/Off Sensor, Single Pole, 15Amp 120/277Volt, White",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,173,B0BVKZLT3B,"Leviton Decora Smart Switch, Wi-Fi 2nd Gen, Neutral Wire Required, Works with Matter, My Leviton, Alexa, Google Assistant, Apple Home/Siri & Wired or Wire-Free 3-Way, D215S-1RW, White",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1520,B0D93ZWTXR,"26115-T Round Fan Control Light Dimmer Switch Knob, 0.25 Inch Dia D Shaped Shaft (2,Light Almond) Light Almond 2",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,280,B095X5H16X,"Amazon Basics Smart Dimmer Switch, Single Pole, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, White Single Pole Dimmer",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1417,B0C5CF2DNX,Tapo TP-Link Smart Button | Wireless Remote Dimmer Switch | 3-Way Control | Tap & Rotate HUB Required | 1+ Year Battery Life White Remote Dimmer Switch 1 Pack,Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,275,B004DZONJC,"Lutron Diva LED+ Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, 150W/Single-Pole or 3-Way, DVSCCL-153P-SW, Snow",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1526,B0BP2YQ7ZC,"Dreyoo 10 Pcs Time Switch Replacement Trippers Kit Compatible with 156T1978A for T100 Series Timers, Easy to Install Timer Parts, Pool Timer On Off Clips Parts (Silver,Gold) silver, gold 10",Timer Switches,Garden & Outdoor > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Timer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,956,B000BQOX88,"Intermatic T104 24-Hour Mechanical Timer Switch - 208277 VAC, DPST, Indoor Metal Enclosure, Heavy-Duty, Manual Override, 40 Amp - Ideal for Lights, Pumps, Fans, and HVAC Systems Pack of 1",Timer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Timer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,189,B093PWTTHC,"ELEGRP Decorator Double Rocker Light Switch, Two Single Pole Electrical Paddle, 15A 120V, in-Wall On/Off, Self-Grounding, Wall Plate Included, UL Listed (1 Pack, Glossy White) Screw Wall Plate Included White 1",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1554,B097MLJFT4,"DiCUNO Light Lamp Turn On/Off Switch Knobs Replacement, Black, Standard Size, 4 Packs 4pcs-20mm",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1465,B00IB0ZJXE,"ENERLITES Countdown Timer Switch for Bathroom Fans and Lights, 1-30 Min, Neutral Wire Required, UL Listed, White White 1 Pack In-Wall Neutral",Timer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Timer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,98,B095X911T8,"Amazon Basics Smart Switch, Single Pole, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, White",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,112,B07724HNTX,"Kasa Smart 3 Way Switch HS210 KIT, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch works with Alexa and Google Home, UL Certified, No Hub Required, White,2 Count (Pack of 1) Original Version 2 Pack",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,251,B0CZKYMVPR,"Wireless Light Switch and Receiver Kit, 200FT RF Range Remote Control Light Switch, No Rewiring, No Interference, Wireless Wall Switch for Ceiling Light, Fans, Lamps, Pre-Programmed 1 Wall Switch+1 Receiver",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,285,B0D12VMWW2,"AIDA Toggle Slide Dimmer Switch for Dimmable LED Light/CFL/Incandescent 600 Watt max, Single-Pole or 3-Way, Rocker On/Off Wall Switch with Dimmer Slider, Wall Plate NOT Included, UL Listed, 1 Pack Without Wall Plate 1",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,33,B0DKGXY4DL,"TP-Link Tapo Smart 3 Way Dimmer Switch KIT, Matter Compatible, Energy Monitoring, Neutral Wire Required, Works with Alexa, Siri, Google Home, SmartThings, UL Certified, 2.4GHZ Wi-Fi, Tapo S515D KIT",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,5,B0BC2MWTR9,"Kasa Smart 3 Way Dimmer Switch KIT, Dimmable Light Switch Compatible with Alexa, Google Assistant and SmartThings, Neutral Wire Needed, 2.4GHz, ETL Certified, No Hub Required, White (KS230 KIT v2) 3-Way Dimmer 2 Switch KIT",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1504,B0063K9YY4,"Lutron RK-WH Replacement Rotary Knob, White",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1547,B07ZSF554H,"TREATLIFE 3 Way Smart Switch 4 Pack, 2.4GHz WiFi Smart Light Switch 3 Way Light Switch Works with Alexa, Google Home and SmartThings, Remote Control, FCC, Schedule, Neutral Wire Required",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,137,B000NCTHHW,"Legrand Pass & Seymour 660BKG Trademaster 15 Amp Single Pole Toggle Light Switch, Residential Grade, Black (1 Count) Single Pole Black 1",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,Toggle Switches,"Traditional toggle-style wall switches with flip lever mechanism, e.g. single pole toggle switches, double toggle switches, heavy duty toggle switches",Toggle Switches,"Traditional toggle-style wall switches with flip lever mechanism, e.g. single pole toggle switches, double toggle switches, heavy duty toggle switches",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,2,B099RJ2HRN,"ELEGRP Digital Dimmer Light Switch for 300W Dimmable LED/CFL Lights and 600W Incandescent/Halogen, Single Pole/3-Way LED Slide Dimmer, Wall Plate Included, UL Listed, 6 Pack, Matte White Single-Pole / 3-Way White 6",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,Dimmer Switches,"Wall switches that control light brightness levels, e.g. LED dimmers, slide dimmers, rotary dimmers, digital dimmers",Dimmer Switches,"Wall switches that control light brightness levels, e.g. LED dimmers, slide dimmers, rotary dimmers, digital dimmers",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1406,B0DHYLF7PQ,"TP-Link Tapo Smart Light Switch, Single Pole, Neutral Wire Required, 2.4GHz Wi-Fi Light Switch Compatible with Alexa and Google Home, UL Certified, No Hub Required, White, Tapo S500(4-Pack) Single Pole 4-Pack",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,Smart Switches,"Wi-Fi or wireless enabled wall switches with app control, e.g. Wi-Fi switches, smart home compatible switches, app-controlled switches",Smart Switches,"Wi-Fi or wireless enabled wall switches with app control, e.g. Wi-Fi switches, smart home compatible switches, app-controlled switches",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1917,B09698KJH6,"Zooz 800 Series Z-Wave Long Range On/Off Switch ZEN71 800LR, White | Direct 3-Way (No Add-On Switch Needed) | Z-Wave Hub Required 800LR On Off Switch ZEN71",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,Smart Switches,"Wi-Fi or wireless enabled wall switches with app control, e.g. Wi-Fi switches, smart home compatible switches, app-controlled switches",Smart Switches,"Wi-Fi or wireless enabled wall switches with app control, e.g. Wi-Fi switches, smart home compatible switches, app-controlled switches",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,102,B07HGW8N7R,"Kasa Smart Light Switch HS200P3, Single Pole, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch Works with Alexa and Google Home, UL Certified, No Hub Required, 3 Count -Pack of 1 , White White, Alexa Compatible 3 Pack",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,Smart Switches,"Wi-Fi or wireless enabled wall switches with app control, e.g. Wi-Fi switches, smart home compatible switches, app-controlled switches",Smart Switches,"Wi-Fi or wireless enabled wall switches with app control, e.g. Wi-Fi switches, smart home compatible switches, app-controlled switches",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,832,B08R364D94,"TOPGREENER PIR Motion Sensor Light Switch, Occupancy & Vacancy Motion Sensor Switch,    , No Neutral Wire, Single Pole, TDOS5-HL-W-2PCS, White White 2 Pack",Motion-Activated Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,,Motion Sensor Switches,"Wall switches with built-in motion detection for automatic operation, e.g. occupancy sensors, vacancy sensors, PIR motion switches",Motion Sensor Switches,"Wall switches with built-in motion detection for automatic operation, e.g. occupancy sensors, vacancy sensors, PIR motion switches",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,183,B08YMBDGZ8,"Leviton 15 Amp Decora LED Illuminated Light Wall Switch Single-Pole, L5611-2W, White",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,Combination Switches,"Wall switches combined with other electrical devices in single unit, e.g. switch-outlet combinations, illuminated switches",Combination Switches,"Wall switches combined with other electrical devices in single unit, e.g. switch-outlet combinations, illuminated switches",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1468,B0CRKY6XC7,"SURAIELEC Wireless Light Switch and Receiver Kit, Decorator Rocker Wall Switch, 15 AMP, 100FT RF Range, No Wiring No WiFi, Remote Control for Lighting, Neutral Wire Required (Upgrade Antenna Model)",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,Combination Switches,"Wall switches combined with other electrical devices in single unit, e.g. switch-outlet combinations, illuminated switches",Combination Switches,"Wall switches combined with other electrical devices in single unit, e.g. switch-outlet combinations, illuminated switches",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,84,B0BYPDKCD5,"Lutron Caseta Smart Claro Accessory Switch for 3 way  For use only with Diva Smart Dimmer or Claro Smart Switch, DVRF-AS-WH, White White Pack of 1",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,Accessory Switches,"Companion switches for multi-way installations, e.g. 3-way accessory switches, remote switches for smart systems",Accessory Switches,"Companion switches for multi-way installations, e.g. 3-way accessory switches, remote switches for smart systems",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1441,B0CTQJNN2Y,"RRKWV Rotary Replacement Dimmer Knobs, White (2) White 2",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,Accessory Switches,"Companion switches for multi-way installations, e.g. 3-way accessory switches, remote switches for smart systems",Accessory Switches,"Companion switches for multi-way installations, e.g. 3-way accessory switches, remote switches for smart systems",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1592,B08JPVZD4C,BTF-LIGHTING Mini RF Dimmer Controller 14 Keys for FCOB 3014 5630 5730 3528 Strip Lights DC5V/DC12V/DC24V Brightness Mode Effect Mode Wireless LED Dimmer Controller(Single Color) RF14keys,Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,OUT_OF_SCOPE,"Products that clearly don't belong to Wall Switches, e.g. motion sensors, inline cord switches, LED strip controllers, timer mechanisms",OUT_OF_SCOPE,"Products that clearly don't belong to Wall Switches, e.g. motion sensors, inline cord switches, LED strip controllers, timer mechanisms",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,830,B09KNQ5KTB,"Philips Hue Motion Sensor - Exclusively for Philips Hue Smart Lights - Requires Hue Bridge - Easy, No-Wire Installation Sensor Only (New Version)",Motion-Activated Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,,OUT_OF_SCOPE,"Products that clearly don't belong to Wall Switches, e.g. motion sensors, inline cord switches, LED strip controllers, timer mechanisms",OUT_OF_SCOPE,"Products that clearly don't belong to Wall Switches, e.g. motion sensors, inline cord switches, LED strip controllers, timer mechanisms",extraction
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1532,B00HIT5ZDS,Intermatic 146MT574 Timer Knob for FD Series Spring Wound Timers - White,Timer Switches,Home & Kitchen > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Timer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,107,B0DCZCVRL8,"Amico 30 Pack Single Pole Light Switch with Wall Plate, UL Listed, 15A 120/277V, On/Off Rocker Paddle Interrupter Wall Switch, Grounding Screw, Residential Grade, Suitable for Home and Business, White",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,115,B07HM6L48C,"Lutron Caseta 3 Way Smart Dimmer Light Switch Kit, Includes Pico Remote, Bracket, and LED Dimmer Switch, No Neutral Required, P-PKG1WB-WH White 1 Pack Caseta Dimmer Switch 3-Way Kit",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1501,B0C3V8TF28,"ELEGRP 3 Way Toggle Light Switch, 15 Amp, 120 V, Toggle Framed AC Quiet Switch, in Wall On/Off Switch Replacement, Self-Grounding, Residential and Commercial Grade, UL Listed (5 Pack, Glossy White) Without Wall Plate White 5",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1455,B004DZOMKC,"Lutron Diva LED+ Dimmer Light Switch for Dimmable LED, Halogen, and Incandescent Bulbs, 150 Watt, Single-Pole or 3-Way, DVCL-153P-WH, White White 1 Pack Diva Dimmer",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,833,B08YLPZ8HT,"Leviton Motion Sensor Light Switch, Motion Activated, Auto-On/Auto-Off or Manual-On, 2A, No Neutral Wire Required, Single Pole, DOS02-LW, White",Motion-Activated Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Motion-Activated Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1443,B074ZN58SM,"GE SunSmart Digital In-Wall Timer - Daily ON/OFF Times, Programmable Settings, Sunset/Sunrise Presets, Vacation Security - White & Almond Light, Fan, Heater Switch - 32787",Timer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Timer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1512,B01IYKSLCG,"Heavy Duty Toggle Switch 20/15A 125/277V, 2 HP with Waterproof Rubber Boot UL cUL Certified 1 piece Pack",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,15,B073H9Y7SH,"Leviton Trimatron Rotary Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, RNL06-10Z, White",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,16,B07GNXMVFP,"BESTTEN 6 Pack Dimmer Light Switch, LED Dimmer Switch, Single-Pole or 3-Way, for Dimmable LED, Halogen and Incandescent Bulbs, 120V, Wall Plate Included, UL Listed, White Standard White 6",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1488,B0BSHS5YSL,"Lutron Claro Smart Light Switch w/ Wall Plate for Caseta Lighting, for LED Lights, Fans, 5 Amp, Single-Pole/3-Way, Neutral Required, DVRFW-5NS-WH-A, White White 1 Pack Claro Smart Switch w/Wallplate",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1533,B07GFT915S,"TOPGREENER Digital Dimmer Paddle Light Switch for Dimmable 300W LED/CFL Lights, Single Pole/3-Way, Modern Upgrade,LED Slide Dimmer, Wall Plate Included, UL Listed, White,10 Pack Single Pole & 3 Way White 10",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,277,B0BSHKS26L,"Lutron Diva Smart Dimmer Switch for Caseta Smart Lighting (Lutron Smart Hub Required) w/ Wall Plate, for LED Lights, 150 Watt, Single-Pole/3Way, No Neutral Required, DVRFW-6L-WH-A, White White 1 Pack Diva Smart Dimmer Switch w/Wallplate",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,12,B08RRM8VH5,"Leviton Decora Smart Dimmer Switch, Wi-Fi 2nd Gen, Neutral Wire Required, Works with Matter, My Leviton, Alexa, Google Assistant, Apple Home/Siri & Wired or Wire-Free 3-Way, D26HD-2RW, White",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1889,B07YBCGPFK,"Brightech Smart Dimmer Plug for LED Outdoor String Lights, Comes with Remote Control, Works Up to Max Power 150W, Waterproof Commercial Grade Dimmer for Dimmable String Lights",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,4,B094XXG14N,"ELEGRP Digital Dimmer Light Switch for 300W Dimmable LED/CFL Lights and 600W Incandescent/Halogen, Single Pole/3-Way LED Slide Dimmer Light Switch, Wall Plate Included, UL Listed, 10 Pack, Matte White Single-Pole / 3-Way White 10",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,108,B07HPBP5Q2,"ENERLITES Toggle Light Switch, Single Pole, 15A 120-277V, Grounding Screw, Residential Grade, UL Listed, 88115-W-10PCS, White (10 Pack), 10 Count Switch White 10",Light Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,19,B0771BC2YH,"Cloudy Bay in Wall Dimmer Switch for LED Light/CFL/Incandescent,3-Way Single Pole Dimmable Slide,600 Watt max,Cover Plate Included 1-Pack",Dimmer Switches,Industrial & Scientific > Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,68,B082LKCXV9,"GE CYNC Smart Light Switch, Paddle Style, No Neutral Wire Required, Bluetooth and 2.4 GHz WiFi 3-Wire Switch, Works with Amazon Alexa and Google Home, White (1 Pack)",Light Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Light Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
316f7185-61da-43da-91aa-0848ca3e6a93,RUN_20250717T160215Z_a796,1428,B0BSHZ2CTD,"Lutron Diva Smart Dimmer Switch Kit for Caseta Lighting w/ Hub, Pico Remote & Pedestal, Smart Dimmer Works with Apple Home, Ring, Google Home, 3 Way, DVRF-BDG-1DP-A Diva Smart Dimmer&Remote Kit",Dimmer Switches,Tools & Home Improvement > Electrical > Switches & Dimmers > Wall Switches > Dimmer Switches,5,6291358011,,__UNASSIGNED__,Auto-generated placeholder,__UNASSIGNED__,Auto-generated placeholder,init
